,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,id
1114,grupera,0.3670011039321851,0.6605592159899182,207082.53491392356,0.5992726614284323,0.0128106670971314,0.157717324593129,-7.625980813526204,0.0606889737210269,125.02114612162326,0.7605775254772923,46.95310496007055,7,1,1114
1115,gruperas inmortales,0.2855025502861171,0.676619914255695,196048.1198513844,0.6538852302708411,0.0142826523099615,0.1484274558395367,-7.833028339548798,0.059695258186322,118.48222873586175,0.8228864505394021,41.14077581441986,7,1,1115
1116,guadalajara indie,0.0656399999999999,0.7998000000000001,294960.0,0.6978,0.0128923,0.0768399999999999,-10.9404,0.05636,108.6126,0.8059999999999999,53.0,5,0,1116
1117,guam indie,0.0258,0.92,310153.0,0.319,0.0,0.105,-7.965,0.0372,113.987,0.439,61.0,4,0,1117
1118,guaracha,0.00903,0.745,189818.0,0.972,0.465,0.297,-3.506,0.0774,128.031,0.556,82.0,7,1,1118
1119,guatemalan pop,0.622,0.591,265307.0,0.672,0.0,0.112,-3.515,0.0375,139.939,0.267,73.0,5,1,1119
1120,guidance,0.2559973958333333,0.6130937499999999,313364.1458333333,0.1173336458333333,2.3321744791666677e-05,0.2184385416666666,-23.81233333333333,0.7860729166666663,150.1674921875,0.3564046875,15.166666666666666,11,0,1120
1121,guinean pop,0.5359999999999999,0.4745,424133.0,0.545,0.434423,0.13,-6.503499999999997,0.03685,112.15350000000002,0.63,31.0,4,0,1121
1122,guitar case,0.0869,0.611,256947.0,0.773,0.0,0.0869,-7.599,0.0326,109.944,0.461,45.0,11,1,1122
1123,guitarra argentina,0.9625759803921566,0.5380588235294118,177985.75980392157,0.2309656862745098,0.6076571568627452,0.1607794117647059,-19.221502450980392,0.0548786764705882,107.56704411764706,0.5333063725490196,9.811274509803924,7,0,1123
1124,guitarra portuguesa,0.8759999999999999,0.5379999999999999,140893.4,0.28364,2.24e-07,0.2308599999999999,-10.9844,0.0451,118.0164,0.6073999999999999,0.8,4,0,1124
1125,guzheng,0.9785,0.207,447540.0,0.1585,0.937,0.10095,-17.2015,0.0387,104.9655,0.0771,41.0,2,0,1125
1126,gymcore,0.0093147741483516,0.4706936813186814,221454.25412087908,0.9047953296703296,0.0085552572390109,0.1834834249084249,-4.459096611721611,0.0764588827838827,129.50235897435897,0.4324015567765569,52.04029304029304,6,1,1126
1127,gypsy,0.9555,0.5965,123213.5,0.264,0.0,0.3065,-13.9775,0.03,88.13799999999998,0.7135,0.0,2,1,1127
1128,gypsy jazz,0.844324207993112,0.6648895768190723,193077.26184952815,0.3263431959567569,0.6910545103654322,0.134373658704922,-14.19323722166222,0.0808753317826341,125.74207972884057,0.7356301107249077,33.681945416011665,7,1,1128
1129,gypsy punk,0.483375,0.55,285421.625,0.4992500000000001,0.02751735,0.2055624999999999,-8.285499999999999,0.040825,110.00975,0.589075,45.25,9,1,1129
1130,haitian traditional,0.8620638775510203,0.5490844897959184,189204.1167346939,0.2347501020408163,0.4394213120816324,0.2735214285714284,-21.61787816326531,0.1317689183673469,116.52238020408164,0.6430811836734692,1.4293877551020409,7,1,1130
1131,halifax indie,0.11,0.474,216267.0,0.902,0.0506,0.102,-8.595,0.0736,194.341,0.95,35.0,4,1,1131
1132,halloween,0.5843979591836735,0.6561122448979592,174723.4387755102,0.5633061224489796,0.0120736497959183,0.2454051020408163,-11.141234693877552,0.1618867346938775,133.57903061224488,0.7718265306122448,22.948979591836736,7,1,1132
1133,hamburg electronic,0.0093866666666666,0.7203333333333332,290000.0,0.8109999999999999,0.0267286666666666,0.1178,-7.561,0.0444333333333333,122.919,0.754,60.66666666666666,3,0,1133
1134,hammered dulcimer,0.963,0.3229999999999999,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,36.0,4,0,1134
1135,hammond organ,0.3523475308641975,0.6231326388888888,249367.7398148148,0.6150976851851852,0.6209930836419754,0.1693558719135802,-10.980779398148153,0.0563175231481481,108.98754922839508,0.7146324074074073,29.950308641975305,0,1,1135
1136,hands up,0.1377074999999999,0.714875,206855.375,0.836875,0.00363,0.0988874999999999,-6.67525,0.098175,149.698625,0.60775,58.5,11,1,1136
1137,hangpan,0.7809999999999999,0.642,438102.33333333326,0.1315666666666666,0.8993333333333333,0.1037333333333333,-20.56033333333333,0.0351666666666666,111.67866666666664,0.1961666666666666,53.33333333333334,7,1,1137
1138,happy hardcore,0.042688,0.5913999999999999,297351.8,0.8883999999999999,0.0710509066666666,0.2528666666666667,-6.224333333333333,0.1378333333333333,152.19066666666666,0.5543333333333333,49.46666666666666,7,1,1138
1139,hard alternative,0.0036458676458333,0.4594916666666668,222853.38854166667,0.8822135416666668,0.01496751928125,0.1915105208333333,-4.649198958333335,0.0761852083333333,136.31115000000003,0.4237979166666667,47.84375,1,1,1139
1140,hard bop,0.7588617459779102,0.5166121200122246,347455.01701674564,0.3255863863807778,0.3662715061860709,0.1986966748299592,-14.665495610332242,0.0582994911913051,112.7672960077516,0.5057084098778069,18.07514691831877,5,1,1140
1141,hard rock,0.1126658865903756,0.4682765990058208,269910.17868444935,0.7444492238293879,0.0921815380828608,0.2390376955656707,-8.859576124145947,0.0661049975941631,124.81172696965317,0.4928765226217613,37.94541496503179,9,1,1141
1142,hard rock brasileiro,0.4413937499999999,0.563859375,236911.1875,0.7680625,0.06198297609375,0.2250593749999999,-8.835968750000001,0.2571625,124.695484375,0.6824062499999999,39.6875,7,1,1142
1143,hardcore,0.0088029124920255,0.3914560606060606,157267.96431419457,0.8917519936204148,0.0739000133628389,0.2805030821371611,-7.255242464114833,0.1052478987240829,120.68478680223286,0.4029621291866029,36.75570175438597,1,1,1143
1144,hardcore hip hop,0.1385186580394838,0.7378888453442226,251703.3107898585,0.6934823737271832,0.011724826354595,0.2210778173713687,-7.808406607519713,0.2799871361941496,107.49407984352452,0.6290113445754465,44.83382664446269,1,1,1144
1145,hardcore punk,0.0498038176264609,0.3963276110615908,162064.3607609666,0.870440909110151,0.1486194074224761,0.2476960545444485,-8.116511826753037,0.1031763835632787,123.3165890996086,0.4654522481740107,33.26926679418812,4,1,1145
1146,hardcore techno,0.0549115208333333,0.6244833333333333,288730.2291666667,0.8073125,0.233690789375,0.1514237499999999,-10.19953125,0.1045929166666666,130.12740208333335,0.6003279166666666,41.891666666666666,6,1,1146
1147,hardstyle,0.0692,0.451,174733.0,0.802,1.05e-06,0.629,-11.494000000000002,0.0903,108.255,0.503,41.0,1,1,1147
1148,hardvapour,0.0318,0.599,98038.0,0.852,0.747,0.119,-7.575,0.0629,99.12,0.87,48.0,7,1,1148
1149,harlem hip hop,0.1018041087728696,0.7598632780263216,275173.6677438906,0.6810072608550869,0.0499500287413593,0.2288065844582149,-8.885856421959684,0.2113897657093309,104.89331573498966,0.628783218190827,42.49893725437204,11,1,1149
1150,harmonica blues,0.6485743426662856,0.5652903016131826,207369.07290740323,0.3995417229337231,0.2550672805303176,0.2180203574322605,-13.124827812491723,0.0646360399050096,120.40149668873433,0.7157649503563975,25.691775329478755,7,1,1150
1151,harmonica jazz,0.8115714285714286,0.5821428571428572,179115.7142857143,0.2530000000000001,0.5534485714285714,0.1737,-16.659571428571418,0.0896857142857142,103.52271428571429,0.4627142857142858,16.571428571428573,0,1,1151
1152,harp,0.8399222222222223,0.3713333333333333,292965.3333333333,0.1793166666666666,0.7037616633333333,0.1496222222222222,-21.98,0.0570388888888888,104.2372222222222,0.2562555555555556,37.55555555555556,5,1,1152
1153,harpsichord,0.8555336363636363,0.3601879797979798,278669.4751515152,0.1745976868686868,0.5543310268686868,0.1483103232323232,-22.24220484848485,0.0423055252525252,110.33601868686868,0.510235595959596,25.39727272727273,2,1,1153
1154,hauntology,0.5529999999999999,0.2655,358137.0,0.17855,0.912,0.08535,-20.616,0.03565,95.905,0.05595,50.5,3,1,1154
1155,hawaiian,0.6397410583032767,0.5630446219424227,230076.45871543488,0.3794160860821475,0.1203576051643692,0.1750960968369511,-13.159547012590991,0.0466225038691061,116.7043051283144,0.5806190856668195,36.1712162546178,7,1,1155
1156,hawaiian hip hop,0.3194567213114754,0.6827745901639346,247244.01639344264,0.6434016393442623,0.010472669057377,0.1116967213114754,-6.785176229508197,0.1983147540983606,98.6307868852459,0.5087401639344262,52.709016393442624,6,1,1156
1157,hawaiian indie,0.4835049999999999,0.6352,213852.5,0.6474000000000001,0.00019493,0.1122699999999999,-10.0751,0.14735,117.3658,0.8384,22.5,7,1,1157
1158,healing,0.7606593250688705,0.2734460472255017,411909.72798110975,0.1773117332939787,0.6566311983234948,0.1311648886265249,-20.266120415190866,0.0445847068083431,100.04544904171586,0.1406028234946871,45.43027154663518,7,1,1158
1159,heartland rock,0.2126483596423015,0.5451813022898688,246042.6876189309,0.6453799829943339,0.0429949176438508,0.2282456368500688,-9.329842175188244,0.0584015384004522,125.58464469496596,0.5917443861870648,40.14895298892396,9,1,1159
1160,heavy alternative,0.0880376,0.392,226508.0,0.867,0.0,0.0989,-4.4915,0.05955,163.76999999999998,0.3675,55.0,3,0,1160
1161,hi-nrg,0.0816511133357047,0.7022287814302564,318814.0036834118,0.6950696017310386,0.1254037294757062,0.1924573955104886,-10.164176102862896,0.0522833257423636,127.68023686142637,0.7721399996264777,45.78433735094364,5,1,1161
1162,highlife,0.2986690350877193,0.6280973684210528,366547.9192982457,0.6222280701754385,0.0701809846491228,0.1642330701754386,-10.505580701754388,0.0877450877192982,113.21433771929824,0.78125,32.14035087719297,5,1,1162
1163,hindustani classical,0.8957319349962211,0.4844119614512472,327556.9815098262,0.3023457605820107,0.4369623332806122,0.206251014739229,-15.706186536281182,0.0999140306122448,106.1817098639456,0.5520086687452759,14.466298185941044,5,1,1163
1164,hindustani instrumental,0.93355,0.4857312499999999,447590.415625,0.25182875,0.5518375,0.25403875,-18.72650625,0.0679618749999999,104.616265625,0.493278125,24.625,5,1,1164
1165,hindustani vocal,0.9394867216117218,0.5095249215070644,185244.77295918367,0.2518885269492412,0.5163098070826793,0.1854128990057562,-14.26337480376766,0.1195110544217687,95.24651164311878,0.5811017791732077,0.3928571428571428,5,1,1165
1166,hip hop,0.1652610642131758,0.7187040539514716,246589.07713433032,0.6647065233983955,0.0238666158507383,0.2142444044395438,-7.562332125044595,0.221818594293791,111.7200067524068,0.5789245010820508,49.57388375106493,1,1,1166
1167,hip hop cubano,0.2611555555555555,0.6510000000000001,286321.5555555555,0.7761111111111111,0.0,0.3227777777777776,-5.867444444444445,0.466,160.09399999999997,0.6935555555555556,41.77777777777777,7,1,1167
1168,hip house,0.0542262164477532,0.7391364111599994,275764.5397606448,0.7710998434472756,0.1426710282278987,0.1910004079939443,-9.817526334795335,0.0841343035488767,119.9745662911622,0.697758794000619,47.40825911251817,7,1,1168
1169,hip pop,0.1701185670761403,0.6979327086656635,256190.7602235468,0.6512588098976139,0.0083715971193922,0.1836023583226633,-6.921303861198842,0.1555810261378548,114.58307592811104,0.5843189431062049,47.77730568140808,1,1,1169
1170,histoire pour enfants,0.913,0.473,1622000.0,0.0492,0.000276,0.322,-21.929,0.0725,120.51,0.122,25.0,0,1,1170
1171,historic classical performance,0.9551815856400514,0.3565057206404906,381733.78955994506,0.1550540822132173,0.4815969068590393,0.1841410972062875,-17.417902170769725,0.0500727738314565,98.68162011726348,0.3044226832514353,1.068235530055272,7,1,1171
1172,historic orchestral performance,0.9370612025027572,0.2895667039423426,411847.97217280336,0.1895946956410131,0.5053245378044781,0.2120425899552629,-18.373130492327665,0.0563569893616258,99.60187845278476,0.1960537044104143,1.841091908419636,2,1,1172
1173,historic piano performance,0.9887438355529288,0.3579388945120221,292419.75194664847,0.1136645889375887,0.8497473706333158,0.1856167829901731,-21.735524448920494,0.0421318610701558,90.57163287166308,0.2194336434963674,1.1793833296693117,8,1,1173
1174,historic string quartet,0.9465891203703704,0.3471736111111111,440211.74614197534,0.1371378858024691,0.4641314629629629,0.1653949845679012,-18.6433013117284,0.0444065200617283,124.26017939814815,0.3242614969135803,0.1176697530864197,10,1,1174
1175,historical keyboard,0.893,0.2892133333333333,372070.2333333334,0.0609586666666666,0.4988302266666666,0.1189066666666666,-31.910666666666664,0.04296,100.91343333333334,0.3383399999999999,33.86666666666667,7,1,1175
1176,historically informed performance,0.8893762880553789,0.4024118244381881,242163.32808603015,0.2191188306163533,0.3207302454138285,0.1497421351615555,-18.852759105238203,0.043236232017982,108.925057189843,0.368294228862047,38.42504788141151,1,1,1176
1177,hmong pop,0.216,0.7979999999999999,257000.0,0.737,0.0,0.0717,-4.7010000000000005,0.0323,117.948,0.51,50.0,1,1,1177
1178,hoerspiel,0.5923904775943394,0.6772965801886791,283231.50432389934,0.2396951552672956,6.051603282232706e-06,0.3538828812893081,-19.96117452830188,0.9409345518867924,99.9980597975629,0.4686358195754716,5.171383647798742,7,1,1178
1179,hokkien pop,0.57535,0.4681499999999999,312401.95,0.5132,1.736e-06,0.5046499999999999,-11.00925,0.0470649999999999,90.21445,0.3372500000000001,45.7,11,1,1179
1180,hollywood,0.5192198753825676,0.5216556856947221,212447.6146218132,0.4753122232114299,0.0238132522190673,0.1900102302965999,-10.100413436696504,0.1141119503324883,119.71929923917644,0.4651025466848048,47.08984039446331,7,1,1180
1181,hong kong hip hop,0.5854999999999999,0.618,189135.0,0.56,0.0,0.3485,-8.095,0.1535,144.841,0.4835,70.0,7,1,1181
1182,hong kong indie,0.552,0.725,274693.0,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479,37.0,5,1,1182
1183,hong kong rock,0.552,0.725,274693.0,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479,37.0,5,1,1183
1184,honky tonk,0.6917597693187669,0.5925164006749042,154732.93275351307,0.4488437151278597,0.0053207602313305,0.1747906872700799,-10.970641506406825,0.0382771505688136,122.62134321502953,0.7380429383990172,22.803501896289276,4,1,1184
1185,honky-tonk piano,0.8329515151515152,0.4982196969696969,164769.7727272727,0.2332878787878788,0.6992920454545456,0.1649553030303031,-15.639598484848486,0.0427666666666666,126.55523484848484,0.5924015151515152,10.946969696969695,2,1,1185
1186,hopebeat,0.072724184185606,0.5837623106060607,232711.31297348483,0.7548705018939394,0.035536664872159,0.1646041193181818,-6.363303977272728,0.059109824810606,124.52788541666666,0.5285584753787878,54.067708333333336,9,1,1186
1187,horror punk,0.1355738349067111,0.3889294068504595,162765.66680590363,0.859595145270584,0.1175990804543767,0.2124865404251369,-7.623569340016709,0.0650164531699619,132.1095241344101,0.4834190986726074,35.19024412884062,10,1,1187
1188,horror synth,0.1953142545454545,0.3879363636363636,179397.40909090912,0.4691363636363636,0.5015872727272728,0.1374545454545454,-12.743154545454546,0.0363145454545454,132.64673636363636,0.1139727272727272,36.50909090909092,4,1,1188
1189,horrorcore,0.2144524222222222,0.7162511111111111,236055.06833333333,0.7343244444444443,6.280833333333336e-07,0.3723524444444445,-6.968842777777778,0.166518,118.72381166666666,0.4840636111111111,45.972777777777786,9,1,1189
1190,house,0.0979638419160696,0.6699110209384758,247375.4502350215,0.7444294473475008,0.1498281603504939,0.1987588383207239,-6.537224380384819,0.0691841604799668,122.98915504399363,0.4836442204529526,56.44316644160452,2,0,1190
1191,houston rap,0.102802989895826,0.7705610953625716,269884.73734670924,0.6274390582589313,0.0056977224775165,0.2085344945536918,-6.902513416898475,0.246908329995696,130.4881212200981,0.5749980863454696,45.044127322993965,1,1,1191
1192,huapango,0.62,0.7659999999999999,194267.0,0.7020000000000001,0.0301,0.166,-5.928,0.0269,115.017,0.887,66.0,5,0,1192
1193,huayno,0.6809999999999999,0.589,270380.0,0.7795000000000001,5.570000000000001e-05,0.135,-5.186,0.0375,125.593,0.733,45.5,7,1,1193
1194,hula,0.7825312499999999,0.658125,192271.34375,0.213125,0.24070125,0.1771125,-14.38615625,0.047696875,118.61084375,0.5631875,23.375,5,1,1194
1195,hungarian contemporary classical,0.996,0.457,138840.0,0.0252,0.875,0.0975,-35.116,0.0621,74.137,0.168,49.0,3,1,1195
1196,hurdy-gurdy,0.2975690833333333,0.5061666666666667,320893.4166666667,0.5353333333333333,0.2115536333333333,0.1938333333333333,-9.650416666666668,0.049025,103.223,0.3440416666666667,47.833333333333336,7,1,1196
1197,hyperpop,0.283639203125,0.6721093750000001,201189.859375,0.60865625,0.0709780375,0.223834375,-7.2714375,0.1218734374999999,114.25993750000002,0.52045625,53.828125,6,1,1197
1198,hyphy,0.0837450170020266,0.8041531581072406,257829.1337279556,0.6380537139446862,0.0030464403251743,0.1780721776140886,-7.1310817599302005,0.229348332906024,101.19285523259836,0.5815289122575298,43.01710296705026,1,1,1198
1199,icelandic classical,0.9409285714285716,0.3751785714285715,181467.7857142857,0.1105285714285714,0.9359285714285714,0.1342857142857142,-22.59314285714286,0.0405142857142857,110.89989285714286,0.1103,56.535714285714285,7,1,1199
1200,icelandic electronic,0.023,0.804,360705.0,0.406,0.8370000000000001,0.106,-11.154000000000002,0.0472,120.012,0.124,60.0,7,0,1200
1201,icelandic experimental,0.5993141084507041,0.4454049295774648,198004.9366197183,0.2893042253521126,0.5090138228169014,0.160769014084507,-17.78804929577465,0.048675352112676,111.13439084507046,0.2049591549295775,47.16549295774648,7,1,1201
1202,icelandic folk,0.6875,0.5521666666666667,289021.1666666667,0.3048333333333333,0.0065833333333333,0.3075,-10.549666666666669,0.0289666666666666,112.62466666666668,0.2174333333333333,48.333333333333336,3,1,1202
1203,icelandic indie,0.7282976470588236,0.4228455882352941,269001.5808823529,0.3303014705882353,0.0101151355882352,0.1167676470588235,-10.857764705882357,0.04865,99.71783823529412,0.2542338235294117,52.91176470588235,7,1,1203
1204,icelandic pop,0.4781585426186751,0.4613381324986958,335604.55628586333,0.3795509389671361,0.2542457684037558,0.2654566327595201,-11.927147991653626,0.0385869300991131,116.67936648408973,0.1882705529473135,45.4386280646844,7,1,1204
1205,icelandic rock,0.4594036274509804,0.3371911764705882,348166.6617647059,0.4828946078431373,0.3363052711764706,0.1392977941176471,-8.948529411764707,0.0687708333333333,120.83388480392156,0.2373593137254902,55.86519607843137,3,1,1205
1206,idaho indie,0.426346194,0.4119099999999999,268633.33,0.57938,0.5358016139999999,0.161618,-7.383840000000001,0.039616,102.19817999999998,0.3133499999999999,45.8,1,1,1206
1207,idol,0.3695853809523809,0.4774071428571428,219447.2428571428,0.5887095238095238,0.1304308031428571,0.1829266666666666,-7.127692857142857,0.0397514285714285,126.0860857142857,0.4553428571428571,46.91190476190476,5,1,1207
1208,idol rock,0.004262455,0.47325,216659.75,0.95575,7.4635e-05,0.160675,-2.6255,0.075075,143.4875,0.5635,53.75,11,1,1208
1209,ilahiler,0.6233571428571428,0.5042142857142856,218092.6428571429,0.4852142857142857,0.1154437014285714,0.1959071428571428,-8.267428571428571,0.0409,125.68478571428572,0.4522142857142858,0.0,11,0,1209
1210,ilocano pop,0.9157000000000002,0.6549000000000001,168617.3,0.15805,0.000490632,0.1779899999999999,-17.6603,0.04286,125.8224,0.7651000000000001,21.2,0,1,1210
1211,impressionism,0.9434751879309928,0.31113129205433,308202.5069602604,0.1324277224666108,0.7004918913693347,0.1580308764527586,-22.347801482579243,0.0564203977382678,97.35304755902548,0.1681314807170078,8.277020658864311,0,1,1211
1212,indian classical,0.9021361405899204,0.5065062120591102,292034.7995724726,0.3280565023876911,0.4665813923917489,0.2092576197815122,-14.532954179521342,0.0950816829277073,106.34797216495696,0.6101271169239447,8.513387156778034,10,1,1212
1213,indian edm,0.0007645,0.6625000000000001,233957.0,0.8115,0.022255,0.08765,-6.0575,0.0422,128.091,0.1535,63.0,11,0,1213
1214,indian folk,0.753450202495977,0.5277570296979659,251665.5540157064,0.422475536646585,0.1818555393733425,0.2078135668585661,-11.750058153599166,0.0755420830400425,108.46401424759492,0.6093211025720265,17.247131646365126,9,1,1214
1215,indian indie,0.5509733333333333,0.5756,251511.6,0.4554266666666667,0.0394387066666666,0.2058133333333333,-9.869933333333334,0.0651333333333333,96.82273333333336,0.4794,36.333333333333336,7,1,1215
1216,indian jazz,0.5645,0.5986756756756757,266063.0675675676,0.3049783783783784,0.1551162999999999,0.2299513513513514,-14.49191891891892,0.1146391891891892,101.88886486486486,0.6628108108108107,19.5,2,1,1216
1217,indian violin,0.537,0.479,254680.0,0.715,0.441,0.124,-15.449000000000002,0.0756,93.649,0.873,31.0,4,1,1217
1218,indie anthem-folk,0.6302506087662338,0.519208739177489,223411.44810606065,0.4035183170995672,0.0338927524058441,0.1354053219696969,-10.078305708874463,0.0460286147186147,115.67850641233764,0.3019284469696969,59.29688852813853,6,1,1218
1219,indie cafe pop,0.5202635201149427,0.5550709770114942,211275.7531609196,0.4099551724137934,0.0035498163706896,0.1325984770114943,-9.18561522988506,0.0576249999999999,115.4664804597701,0.3313875862068965,63.04942528735632,9,1,1219
1220,indie dream pop,0.48689625,0.52525,214163.125,0.531625,0.5665058625,0.1163125,-9.928999999999998,0.041375,127.5465,0.3264375,52.375,6,1,1220
1221,indie electropop,0.2155696611721612,0.6585460927960926,212315.9685592185,0.6449529914529918,0.0316306667002442,0.2039867216117216,-6.8365317460317465,0.0917109890109889,117.39516300366304,0.3765547008547008,60.12515262515262,9,1,1221
1222,indie emo,0.00221,0.669,236336.0,0.642,0.8340000000000001,0.203,-9.004,0.0515,115.973,0.838,55.0,5,1,1222
1223,indie folk,0.5163948207310498,0.5428054234097439,238841.36420894568,0.4732082942157533,0.078062786252177,0.1563779039147161,-10.322160404332458,0.0474637299179476,119.63133342398054,0.4315157907726799,50.96281812815028,7,1,1223
1224,indie game soundtrack,0.592185125,0.407875,118749.375,0.383,0.877375,0.1086125,-14.181375,0.0453375,110.443125,0.413075,59.0,11,1,1224
1225,indie garage rock,0.2761928361795923,0.5242814102564103,206534.78234552333,0.6567810687263556,0.2656246248854561,0.1912995334174023,-7.807541461748634,0.049068975409836,125.13055772908793,0.5418832492643968,52.90148171500631,7,1,1225
1226,indie jazz,0.4581253923465098,0.6492944182786656,322797.61720213067,0.4840860218671152,0.3224586951000842,0.1556167073170731,-11.174119548640313,0.0774104693019343,114.90951393327728,0.5212026492851135,48.96361368096439,5,1,1226
1227,indie pop,0.2796895713015048,0.5634710392348098,226627.64045689377,0.6253101073418543,0.1069626880541872,0.1766298848742247,-7.823780076109486,0.0601770878604045,122.01292825967715,0.4812446774225172,53.418829793856936,7,1,1227
1228,indie pop rap,0.1907117723203879,0.6803051107457355,225976.0829232688,0.6787390236499613,0.0003208117584331,0.1957673994466182,-6.566314330692454,0.1820557630159192,117.43220059518028,0.482877443968069,54.82870133338884,1,1,1228
1229,indie poptimism,0.1847475452944108,0.6082801801206267,220518.4897415074,0.6837128411409429,0.0312883448213023,0.1726726560820902,-6.265248396590851,0.0726590209191801,120.7744853257106,0.4419656296992776,58.25645661348475,7,1,1229
1230,indie psych-pop,0.3870991523809523,0.5174047619047619,207676.66666666663,0.532647619047619,0.1377655238095238,0.1105333333333333,-9.19,0.0551071428571428,139.51014285714285,0.4035999999999999,57.642857142857146,7,1,1230
1231,indie punk,0.1221789516869301,0.4530679837892602,215601.20491388047,0.7475603090172241,0.1461688856382978,0.205085663627153,-7.485908181357653,0.0701933586626139,125.387784118541,0.5289109321175279,42.89614994934144,9,1,1231
1232,indie quebecois,0.267,0.459,267247.1666666666,0.6231666666666666,0.0037167333333333,0.1188166666666666,-12.574333333333335,0.0396,109.50683333333332,0.4625,48.5,7,1,1232
1233,indie r&b,0.3675519878452454,0.6573335836615175,224087.91569162745,0.5097443113190808,0.0296606709797667,0.1880598097569467,-8.440811192758904,0.1194509285879931,113.49509433069848,0.4303080908566812,59.61243316457714,7,1,1233
1234,indie rock,0.2312498871525204,0.5193471496853516,243860.6924557775,0.6637577407984117,0.1472940432376184,0.1886725982191869,-7.71489205829386,0.0552381003124952,123.67245859265056,0.4706738605034938,48.37602545012216,7,1,1234
1235,indie rockism,0.00818245,0.5718500000000001,211088.75,0.83785,3.71625e-05,0.20792,-3.98135,0.04,117.57475000000002,0.6273500000000001,61.2,11,1,1235
1236,indie shoegaze,0.0072186666666666,0.5483333333333335,219293.66666666663,0.541,0.6856666666666666,0.286,-13.682666666666668,0.0734,135.88533333333334,0.5850000000000001,34.666666666666664,0,1,1236
1237,indie singer-songwriter,0.3787,0.5565,336723.25,0.5415,0.08062723,0.11475,-8.70075,0.0407,115.104,0.5435000000000001,43.0,2,1,1237
1238,indie soul,0.3393723599699941,0.6564887463033922,260895.8001486564,0.5425198758385943,0.1173719461651979,0.1961661813259708,-8.67357161576273,0.1064672374101905,114.19168574851264,0.4614789221372282,56.39865701340809,7,1,1238
1239,indie surf,0.1893728470157293,0.5112338127558717,211261.26220103423,0.7659599224305106,0.2158952072344322,0.1868735563456152,-6.603660983624217,0.0509640567765567,129.37705472958416,0.5710126966171085,50.741704374057306,2,1,1239
1240,indie triste,0.946,0.83,207400.0,0.159,2.02e-05,0.362,-14.461,0.0383,104.95,0.189,76.0,1,1,1240
1241,indiecoustica,0.404365347595521,0.5326124043630851,230092.0900295044,0.5000419793985484,0.0141364092287465,0.1540449379212829,-9.062067404973336,0.0400353319807287,118.60292826132954,0.3669668861131799,53.875551103283485,2,1,1241
1242,indietronica,0.2117639495690007,0.6162640720379415,238330.2616612312,0.6598017707169193,0.1486829006035375,0.1820034447129409,-7.15337899132876,0.0681827932696661,121.01673282326898,0.4757439922494301,53.89837911409572,6,1,1242
1243,indonesian alternative rock,0.156,0.6579999999999999,288707.0,0.539,0.0106,0.106,-12.050999999999998,0.026,125.041,0.536,67.0,8,1,1243
1244,indonesian hip hop,0.2875463333333333,0.70975,196354.83333333328,0.5651666666666667,0.0002384275,0.1937916666666666,-7.136166666666665,0.1005333333333333,100.83616666666666,0.4154166666666666,68.5,1,1,1244
1245,indonesian indie,0.3706333333333333,0.4946666666666666,246685.3333333333,0.3886666666666666,0.0042833333333333,0.1616333333333333,-11.097666666666669,0.0298666666666666,120.185,0.3443333333333334,65.0,2,1,1245
1246,indonesian pop,0.4620499999999999,0.5133000000000001,242947.8,0.4238000000000001,0.0149710099999999,0.2065799999999999,-10.442900000000002,0.0457099999999999,135.03820000000002,0.3906,59.6,6,1,1246
1247,indonesian r&b,0.34436,0.679,207033.8,0.4546,0.000124804,0.12816,-8.554600000000002,0.18874,135.0566,0.3524,68.4,7,1,1247
1248,indonesian worship,0.921,0.125,191227.0,0.0668,0.000369,0.0934,-25.376,0.0622,73.808,0.0874,2.0,4,1,1248
1249,indorock,0.9253333333333336,0.6916666666666665,153395.66666666663,0.3813333333333333,6.7300000000000025e-06,0.2066666666666666,-10.452,0.0719666666666666,128.85166666666666,0.6579999999999999,2.0,7,1,1249
1250,industrial,0.121113470513269,0.5444723875583284,278824.11009686795,0.7023727987138962,0.4150048281730197,0.2458878363706148,-10.62417130541801,0.0662721453809561,124.10997197117378,0.43202967848254,33.94813770372985,0,1,1250
1251,industrial hip hop,0.1651709166666667,0.6717416666666667,265533.42166666663,0.7499533333333334,0.0493581249166666,0.3650825,-7.525983333333333,0.2049716666666667,108.18500833333331,0.5556399999999999,46.403333333333336,11,1,1251
1252,industrial metal,0.0424016945027427,0.5317928865660182,248649.96963354733,0.8541169627050609,0.2071508588499763,0.2361534502474447,-6.229553287536239,0.0789587081000976,121.5207268259888,0.4318419910605008,43.60600537671441,1,1,1252
1253,industrial rock,0.0690472056854134,0.542488556174183,272069.02036328975,0.7925599021964603,0.3121556956269542,0.2574065283527227,-7.965277956532503,0.0753516821515341,124.92655140510809,0.4406671337877237,38.49205176498096,11,1,1253
1254,indy indie,0.4055249999999999,0.47025,256158.5,0.4758333333333334,0.0010390866666666,0.1614666666666666,-7.437083333333334,0.0286916666666666,118.25133333333332,0.2614166666666667,51.083333333333336,7,1,1254
